tconst,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,budget,id_TMDB,origin_country,original_language,overview,popularity_film,poster_path,revenue,spoken_languages,tagline,b_annonce,key_words
tt3917506,Benny Loves You,2019,94,"Comedy,Horror,Thriller",5.6,3279,10000.0,647302,"['US', 'GB']",en,"Après le décès accidentel de ses parents, Jack, éternel adolescent, est contraint de vendre la maison familiale. Décidé à devenir enfin un adulte, il décide de se débarrasser de ses jouets et notamment de Benny, son ours en peluche fétiche, qui lui tenait compagnie et le rassurait quand il était petit. Mais l'innocent jouet prend vie, et se montre prêt à tout pour protéger Jack, quitte à se débarrasser de ceux qui s'en sont pris à lui. À commencer par le banquier...",16.764,https://media.themoviedb.org/t/p/original/4kIYVtpQWhs3THcCwebpA0Bf7wj.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Il n'a pas aimé se faire jeter !,https://www.youtube.com/watch?v=3co4f7b7kiE,['stuffed toy']
tt3919218,How to Plan an Orgy in a Small Town,2015,101,"Comedy,Drama",5.5,3667,0.0,356300,"['CA', 'US']",en,Une femme qui écrit sur le sexe dans une grande ville revient dans sa ville natale pour accomplir une vieille vengeance.,17.944,https://media.themoviedb.org/t/p/original/dqvgPm9FL0rYVacivV4eyr1XKfb.jpg,24532.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Qu'est-ce qu'un peu de sexe entre amis que vous avez connu toute votre vie ?,https://www.youtube.com/watch?v=vRoOcwbgroY,"['virgin', 'small town', 'orgy', 'writer']"
tt3922798,The Siege of Jadotville,2016,108,"Action,Drama,History",7.2,45439,0.0,334517,"['US', 'IE']",en,"Dans cette histoire vraie, assiégés par leurs ennemis, ces soldats irlandais des Nations Unies en mission pour la paix en Afrique défendent vaillamment leur avant-poste.",13.304,https://media.themoviedb.org/t/p/original/adrno1y0mKpMwjSlMQojZEUk82V.jpg,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Irish', 'iso_639_1': 'ga', 'name': 'Gaeilge'}]",La bataille oubliée de l'armée irlandaise,https://www.youtube.com/watch?v=gwcK8EZjrpQ,"['based on novel or book', 'congo', 'conflict', 'united nations', 'katanga conflict']"
tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,112,"Action,Adventure,Comedy",5.9,101764,135000000.0,308531,['US'],en,"Michelangelo, Donatello, Leonardo et Raphael sont de retour pour affronter des méchants toujours plus forts et impressionnants, aux côtés d’April O’Neil, Vern Fenwick et d’un nouveau venu, le justicier masqué hockeyeur Casey Jones. Après son évasion de prison, Shredder associe ses forces à celles d’un savant fou Baxter Stockman et de deux hommes de main aussi bêtes que costauds, Bebop & Rocksteady. Leur objectif : lancer un plan diabolique pour régner sur le monde entier ! Alors que les Ninja Turtles s’apprêtent à défier Shredder et son nouveau gang, ils doivent rapidement faire face à une menace tout aussi grande : le célèbre Krang !",35.232,https://media.themoviedb.org/t/p/original/A1PHND0pZsqrVcKFO0TEn3zxx1G.jpg,245600000.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=IAd6dhF4XU4,"['sibling relationship', 'turtle', 'based on comic', 'sequel', 'ninja', 'rat', 'bebop and rocksteady']"
tt3955894,Girl Asleep,2015,77,"Comedy,Family,Fantasy",6.1,2902,1150118.0,364540,['AU'],en,"Greta Driscoll, jeune fille introvertie, est en passe de franchir le cap de ses 15 ans. Seule ombre au tableau : elle ne veut pas quitter le monde douillet et rassurant de l’enfance, une bulle dans laquelle elle s’enferme avec son seul ami au collège, Elliott. Quand ses parents lui annoncent l’organisation d’une grande fête pour son anniversaire, elle est prise de panique. Le grand soir, elle va basculer dans un univers parallèle un peu effrayant et complètement absurde dans lequel elle va devoir affronter ses peurs pour pouvoir se trouver et aborder autrement cette nouvelle ère.",12.036,https://media.themoviedb.org/t/p/original/80br3LVDLIleLLkmgAKUdsVgRnG.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=FmsAnUKAXTU,"['birthday', '1970s', 'birthday party', 'coming of age', 'best friend', 'womanhood', 'woman director']"
tt3960412,Popstar: Never Stop Never Stopping,2016,87,"Comedy,Drama,Music",6.7,69805,20000000.0,341012,['US'],en,"Après deux ans de tournée mondiale à guichets fermés, la superstar Conner4Real est le nom le plus respecté de l'industrie de la musique. Il devra faire face à une grave crise de popularité : son second album est un énorme flop ! Ses fans, son armée d'assistants et ses rivaux se demandent tous ce qu'ils pourront bien devenir lorsque que le chanteur ne sera plus le maître incontesté du star-système... Conner n'est cependant pas prêt à laisser sa place et compte bien revenir en force sur le devant de la scène !",14.025,https://media.themoviedb.org/t/p/original/lT8fuXNIqQcGEdW1QFUE0Bg59QC.jpg,9500000.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=CBfYg4QKzcM,"['concert', 'musician', 'pop star', 'celebrity', 'mockumentary', 'record album', 'cheerful']"
tt3979300,Magic Camp,2020,100,"Comedy,Family,Fantasy",6.3,4895,24000000.0,454433,['US'],en,"Un banquier très collet monté revient à ""Magic Camp"", une maison de la magie du parc Disneyland qu'il avait visitée enfant. Il est engagé pour donner du rêve aux enfants et garder un oeil sur le prix ultime de la compétition de la Baguette d'or.",10.926,https://media.themoviedb.org/t/p/original/awcPLFFYjufRXd2oAAP6ZIXF9vM.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",La véritable astuce c'est d'y croire,https://www.youtube.com/watch?v=1GobitRJMyM,"['family', 'magic camp']"
tt4005402,Colonia,2015,110,"Biography,Drama,History",7.0,57951,14000000.0,318781,"['US', 'GB']",en,"Chili, 1973. Le Général Pinochet s’empare du pouvoir par la force. Les opposants au coup d’État descendent dans la rue. Parmi les manifestants, un jeune couple, Daniel et Lena. Daniel est arrêté par la nouvelle police politique. Il est conduit dans un camp secret, caché dans un lieu reculé au sein d’une secte dirigée par un ancien nazi. Une prison dont personne n’est jamais sorti. Pour retrouver son amant, Lena va pourtant rentrer dans la Colonia Dignidad.",14.144,https://media.themoviedb.org/t/p/original/ezwSsnWQUbMG5ouC3f3chUlCLHC.jpg,3621046.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Il n'y a pas de retour en arrière.,https://www.youtube.com/watch?v=1pO16qHJQso,"['kidnapping', '1970s', 'cult', 'chile', 'pinochet regime', 'religion', 'torture chamber', 'religious fundamentalism', 'military dictatorship', 'political unrest']"
tt4024546,Bis,2015,98,"Comedy,Fantasy",5.5,1829,14000000.0,323020,['FR'],fr,"Éric et Patrice sont amis depuis le lycée. Au fil des années, chacun a pris un chemin très différent : d’un côté Éric, hédoniste sans attaches aux multiples conquêtes, et de l’autre Patrice, père de famille « monogame » à la vie bien rangée. Après une soirée bien arrosée, les deux amis d’enfance se retrouvent propulsés en 1986 alors qu’ils n’ont que 17 ans. Ce retour dans le passé est l’occasion rêvée pour tenter de changer le cours de leur vie. Que vont-ils faire de cette seconde chance ?",7.434,https://media.themoviedb.org/t/p/original/oI2Tg1gQnZCvMj7B8MhBKbcAcq4.jpg,10846026.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Ils sont de retour en 1986,https://www.youtube.com/watch?v=B1H9ZwsZFqw,"['changing the past or future', '1980s']"
tt4034354,Swiss Army Man,2016,97,"Comedy,Drama,Fantasy",6.9,135794,3000000.0,347031,['US'],en,"Hank, un homme désespéré errant dans la nature, découvre un mystérieux cadavre. Ils vont tous les deux embarquer dans un voyage épique afin de retrouver leur foyer. Lorsque Hank réalise que ce corps abandonné est la clé de sa survie, le suicidaire d'autrefois est forcé de convaincre un cadavre que la vie vaut la peine d'être vécue.",11.494,https://media.themoviedb.org/t/p/original/2yOcTP8s3SD6GVzqKWnk5tBfS7h.jpg,5800000.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Un incroyable mélange de macabre et de magie.,https://www.youtube.com/watch?v=RZZEyNI6fmY,"['beach', 'friends', 'survival', 'dead body', 'corpse', 'deserted island', 'buddy comedy', 'fart']"
tt4044364,Citizenfour,2014,114,"Biography,Documentary",8.0,58579,0.0,293310,"['US', 'GB']",en,"En janvier 2013, la réalisatrice Laura Poitras prépare un film portant sur les abus commis au nom de la sécurité nationale dans la foulée du 11 septembre, lorsqu'elle reçoit un premier courriel encrypté d'une source identifiée par le nom de code « citizen four ». Ce dernier se dit prêt à dévoiler un programme clandestin d'écoute de masse orchestré par la NSA, ainsi que d'autres agences gouvernementales. En juin 2013, Laura Poitras, accompagnée du journaliste Glenn Greenwald et munie de sa caméra se rend à Hong Kong pour la première d'une série de rencontres avec l'homme derrière le pseudonyme, Edward Snowden.",9.99,https://media.themoviedb.org/t/p/original/nOVhX69EAxtSKEEnr5UcSd5UVci.jpg,3003169.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",,https://www.youtube.com/watch?v=i0Af_lAErJM,"['national security agency (nsa)', 'woman director', 'whistleblower', 'surveillance state']"
tt4057632,Nous trois ou rien,2015,102,"Comedy,Drama",7.2,2764,0.0,364137,['FR'],fr,"D’un petit village du sud de l’Iran aux cités parisiennes, Kheiron nous raconte le destin hors du commun de ses parents Hibat et Fereshteh, éternels optimistes, dans une comédie aux airs de conte universel qui évoque l’amour familial, le don de soi et surtout l’idéal d’un vivre-ensemble.",9.206,https://media.themoviedb.org/t/p/original/aPYtRdJwt85OgZIUBZ5tHgmfyCO.jpg,0.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",,https://www.youtube.com/watch?v=jTpPcZQkAw8,['iran']
tt4080672,Papa ou maman,2015,85,"Comedy,Drama,Romance",6.0,4992,0.0,319341,['FR'],fr,"Florence et Vincent Leroy ont tout réussi. Leurs métiers, leur mariage, leurs enfants. Et aujourd’hui, c’est leur divorce qu’ils veulent réussir. Mais quand ils reçoivent simultanément la promotion dont ils ont toujours rêvé, leur vie de couple vire au cauchemar. Dès lors, plus de quartier, les ex-époux modèles se déclarent la guerre : et ils vont tout faire pour NE PAS avoir la garde des enfants.",8.17,https://media.themoviedb.org/t/p/original/aKnulNOco8MmjsYsRDWh9uir6RA.jpg,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Ils divorcent. Ils vont tout faire pour ne pas avoir la garde des enfants.,https://www.youtube.com/watch?v=OPEXMN5ZXQs,['family feud']
tt4081630,The Valet,2022,124,"Comedy,Drama,Romance",6.7,16681,0.0,810171,['US'],en,"Olivia, une star internationale du 7e art, est surprise par un paparazzi en compagnie de son amant, Vincent, un homme marié. Pour éviter le scandale, elle demande à son voiturier Antonio - qui apparaît lui aussi sur la photo - de se faire passer pour son petit ami. Celui-ci accepte et passe brutalement de l’anonymat à la célébrité, même si le choc des cultures ne se fait pas sans accrocs. Mais au fil des jours, les différents entre ces amants de pacotille vont peu à peu s’estomper, au point même de révéler l’un à l’autre leur véritable personnalité.",35.572,https://media.themoviedb.org/t/p/original/rPFOgQLxhegnTts7GjGH8gunFxa.jpg,0.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Ne jamais se fier aux apparences.,https://www.youtube.com/watch?v=Szph58lUSwA,"['paparazzi', 'remake', 'cultural difference', 'billionaire', 'los angeles, california', 'family', 'valet', 'fake boyfriend', 'marital separation', 'social media', 'wealth differences', 'adulterous affair', 'famous actress', 'chance encounter']"
tt4083850,"Belle et Sébastien, l'aventure continue",2015,97,"Adventure,Family",6.6,1734,0.0,334304,['FR'],fr,"Septembre 1945, au village, on a fêté la fin de la guerre. Sébastien a grandi, il a maintenant 10 ans. Belle et lui attendent impatiemment le retour d’Angelina… Mais Angelina ne revient pas. Elle a disparu dans un accident d’avion au cœur des forêts transalpines. Tout le village a perdu espoir. Tout le village sauf César : le grand père de Sébastien connaît un homme, Pierre, qui pourrait les aider à retrouver Angelina. Mais avant de sauver la jeune femme, l’enfant et son chien vont devoir braver mille dangers, traverser mille épreuves et affronter un secret. Un secret qui va changer la vie de Belle et de Sébastien à tout jamais. L’aventure continue…",8.085,https://media.themoviedb.org/t/p/original/guu86gD4I1Uu1uvWhmSNkuJKz8E.jpg,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",,https://www.youtube.com/watch?v=DTd8sXijrOw,"['little boy', 'orphan', ""based on children's book"", 'dog', 'missing person', 'boy and dog', 'alps mountains', 'post world war ii', '1940s']"
tt4084056,Le goût des merveilles,2015,100,"Comedy,Drama,Romance",6.8,3500,0.0,369770,['FR'],fr,"Au cœur de la Drôme provençale, Louise élève seule ses deux enfants et tente de préserver l'exploitation familiale. Un soir, elle manque d'écraser un inconnu au comportement singulier. Cet homme se révèle vite différent de la plupart des gens. Et sa capacité d'émerveillement pourrait bien changer la vie de Louise et de sa famille.",8.117,https://media.themoviedb.org/t/p/original/jyZgRInIz636h66AViMIvmYJnQJ.jpg,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",,https://www.youtube.com/watch?v=UGI7aiA6bU0,"['hacker', 'weather forecast', 'widow', 'autism', 'book store']"
tt4085944,Lolo,2015,99,Comedy,5.7,4478,0.0,341392,['FR'],fr,"En thalasso à Biarritz avec sa meilleure amie, Violette, quadra parisienne travaillant dans la mode, rencontre Jean-René, un modeste informaticien fraîchement divorcé. Après des années de solitude, elle se laisse séduire. Il la rejoint à Paris, tentant de s'adapter au microcosme parisien dans lequel elle évolue. Mais c’est sans compter sur la présence de Lolo, le fils chéri de Violette, prêt à tout pour détruire le couple naissant et conserver sa place de favori.",9.862,https://media.themoviedb.org/t/p/original/uM5DPh2cWDz9dkHrbiHK5ZRaP7h.jpg,24134.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Parfois le bonheur ne tient qu'a un fils,https://www.youtube.com/watch?v=j2QTijfNj6I,"['paris, france', 'subway', 'kiss', 'laptop', 'woman director', 'breastfeeding', 'computer worm']"
tt4103724,Forever My Girl,2018,108,"Comedy,Drama,Music",6.6,22648,3500000.0,417261,['US'],en,"Le jour du mariage, Liam quitte son amour de jeunesse, Josie… Huit ans plus tard, il est devenu une star de la chanson. Quand il apprend qu’un ami d’enfance a eu un accident mortel, il quitte sa tournée et revient dans sa petite ville natale pour assister aux funérailles. Il revoit alors Josie pour la première fois depuis leur séparation. Liam découvre avec surprise qu’elle est maintenant mère d’une adorable jeune fille de 7 ans…",14.507,https://media.themoviedb.org/t/p/original/tHWknf62KnpvFBFmpru6FmsFy3a.jpg,16367326.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",On n'oublie jamais son premier amour,https://www.youtube.com/watch?v=Maz6iu5keSo,"['second chance', 'hometown', 'father daughter relationship']"
tt4116284,The Lego Batman Movie,2017,104,"Action,Adventure,Animation",7.3,178016,80000000.0,324849,"['DK', 'US']",en,"Il en rêvait depuis La Grande Aventure LEGO : Batman est enfin le héros de son propre film ! Mais la situation a bien changé à Gotham – et s'il veut sauver la ville des griffes du Joker, il lui faudra arrêter de jouer au justicier masqué et découvrir le travail d'équipe ! Peut-être pourra-t-il alors se décoincer un peu…",36.002,https://media.themoviedb.org/t/p/original/iGbEqeFC9tffYb4MkiaEP7uheU5.jpg,311950384.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Sois toujours toi-même. Sauf si tu peux être Batman.,https://www.youtube.com/watch?v=AkyqB0QXFlw,"['superhero', 'based on comic', 'based on toy', 'spin off', 'super power', 'lego', 'sardonic', 'wry']"
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,2018,134,"Adventure,Family,Fantasy",6.5,315224,200000000.0,338952,"['US', 'GB']",en,"1927 : Quelques mois après sa capture, le célèbre sorcier Gellert Grindelwald s'évade comme il l'avait promis et de façon spectaculaire. Réunissant de plus en plus de partisans, il est à l'origine d'attaque d'humains normaux par des sorciers et seul celui qu'il considérait autrefois comme un ami, Albus Dumbledore, semble capable de l'arrêter. Mais Dumbledore va devoir faire appel au seul sorcier ayant déjoué les plans de Grindelwald auparavant : son ancien élève Norbert Dragonneau. L'aventure qui les attend réunit Norbert avec Tina, Queenie et Jacob, mais cette mission va également tester la loyauté de chacun face aux nouveaux dangers qui se dressent sur leur chemin, dans un monde magique plus dangereux et divisé que jamais.",33.529,https://media.themoviedb.org/t/p/original/aU1AKE8tTkZouGNImmArvfP5smR.jpg,654900000.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Qui changera le cours de l'histoire ?,https://www.youtube.com/watch?v=4qRNrcMOIV0,"['witch', 'new york city', 'paris, france', 'magic', 'school of witchcraft', 'sequel', 'prison escape', 'old flame', 'wizard', 'magical creature', '1920s', 'based on young adult novel', 'good versus evil', 'dark magic', 'follower', 'wizarding world']"
tt4123432,Fantastic Beasts: The Secrets of Dumbledore,2022,142,"Adventure,Family,Fantasy",6.2,177831,200000000.0,338953,"['US', 'GB']",en,"Le professeur Albus Dumbledore sait que le puissant mage noir Gellert Grindelwald cherche à prendre le contrôle du monde des sorciers. Incapable de l’empêcher d’agir seul, il sollicite le magizoologiste Norbert Dragonneau pour qu’il réunisse des sorciers, des sorcières et un boulanger moldu au sein d’une équipe intrépide. Leur mission des plus périlleuses les amènera à affronter des animaux, anciens et nouveaux, et les disciples de plus en plus nombreux de Grindelwald. Pourtant, dès lors que que les enjeux sont aussi élevés, Dumbledore pourra-t-il encore rester longtemps dans l’ombre ?",68.523,https://media.themoviedb.org/t/p/original/gzvSMS4MqBg2ThgGOS2YkNkoebf.jpg,407200000.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",La magie revient.,https://www.youtube.com/watch?v=Rc7jr8AY8Fo,"['prison', 'witch', 'berlin, germany', 'magic', 'election campaign', 'curse', 'bhutan', 'fantasy world', 'wizard', 'magical creature', '1930s', 'based on young adult novel', 'good versus evil', 'wizarding world']"
tt4131800,My Little Pony: The Movie,2017,99,"Adventure,Animation,Comedy",6.1,8243,6000000.0,335360,"['CA', 'US']",en,"Quand le menaçant Storm King envahit Canterlot avec le plan de voler la magie aux poneys, le futur même d’Equestria est en danger. Cette aventure inédite embarque les poneys à chercher du secours dans un voyage héroïque et plein d’actions, au-delà des frontières de leurs foyers, à travers les montagnes magiques, les mondes sous-marins, et même dans un flamboyant bateau pirate volant.",15.145,https://media.themoviedb.org/t/p/original/ymhV6OJ3ugqYJhhOASu8MwusQEJ.jpg,61294644.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Ça va être hippique !,https://www.youtube.com/watch?v=xlIohZcwFlY,"['friendship', 'villain', 'pony', 'based on toy', 'journey', 'based on tv series']"
tt4136084,Florence Foster Jenkins,2016,111,"Biography,Comedy,Drama",6.8,60395,29000000.0,315664,['GB'],en,"L’histoire vraie de Florence Foster Jenkins, héritière new-yorkaise et célèbre mondaine, qui n’a jamais renoncé à son rêve de devenir une grande cantatrice d’opéra. Si elle était convaincue d’avoir une très belle voix, tout son entourage la trouvait aussi atroce que risible. Son « mari » et imprésario, St Clair Bayfield, comédien anglais aristocratique, tenait coûte que coûte à ce que sa Florence bien-aimée n’apprenne pas la vérité. Mais lorsque Florence décide de se produire en public à Carnegie Hall en 1944, St Clair comprend qu’il s’apprête à relever le plus grand défi de sa vie...",9.323,https://media.themoviedb.org/t/p/original/1HAdtUchzWEo0LMFHrgD2UBIBS3.jpg,48902953.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Vous n'avez jamais entendu çà !,https://www.youtube.com/watch?v=YekhTcHwHcM,"['new york city', 'biography', 'singing', 'campy', 'socialite', 'opera singer', 'music recital', 'society matron', 'carnegie hall', '1940s', 'self delusion', 'delusional', 'singing false', 'society party', 'period film', 'singing lessons', 'chronic disease', 'bad singer', 'generous woman']"
tt4144190,Wiener-Dog,2016,88,"Comedy,Drama",5.9,11294,0.0,326094,['US'],en,Le portrait d’un teckel et de tous ceux auxquels il apportera un bref instant de bonheur.,5.385,https://media.themoviedb.org/t/p/original/s7D9c9kSdYbYO3hSvZHVBiUf9gk.jpg,469311.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=9J1Z14uXgVY,"['veterinarian', 'shelter', 'dog', 'dachshund', 'dysfunctional life', 'cancer survivor']"
tt4153828,Manou the Swift,2019,90,"Adventure,Animation,Comedy",5.4,1218,0.0,522887,['US'],en,"C’est l’histoire d’un martinet orphelin, élevé par des goélands.  Courageux comme ses parents et astucieux comme tous les siens, il parviendra à réunir  ces deux familles d’oiseaux qu’à priori tout oppose.",8.437,https://media.themoviedb.org/t/p/original/ulHLub6tRn1pAaqtWtdLSR5Ojnx.jpg,0.0,"[{'english_name': 'Danish', 'iso_639_1': 'da', 'name': 'Dansk'}]",L'amitié lui donnera des ailes,https://www.youtube.com/watch?v=PpX-dxiF-Cw,"['france', 'adoption', 'swift (bird)']"
tt4158096,Free Fire,2016,91,"Action,Comedy,Crime",6.3,51619,7000000.0,334521,['GB'],en,"Une vente d’armes clandestine doit avoir lieu dans un entrepôt désert. Tous ceux qui y sont associés se retrouvent face à face : deux Irlandais, Justine, l’intermédiaire, et le gang dirigé par Vernon et Ord. Mais rien ne se passe comme prévu et la transaction vire à l’affrontement. C’est désormais chacun pour soi… pour s’en sortir, il va falloir être malin et résistant.",15.902,https://media.themoviedb.org/t/p/original/vPC8ig8XoVlj6EEKKMDJGMq695z.jpg,3719383.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=qAJyFozb4Ys,"['sniper', 'boston, massachusetts', '1970s', 'gang', 'shootout', 'warehouse']"
tt4161564,L'effet aquatique,2016,83,"Comedy,Drama,Romance",6.2,1139,0.0,389044,['FR'],fr,"Samir, la quarantaine dégingandée, grutier à Montreuil, tombe raide dingue d’Agathe. Comme elle est maître-nageuse à la piscine Maurice Thorez, il décide, pour s’en approcher, de prendre des leçons de natation avec elle, alors qu’il sait parfaitement nager. Mais son mensonge ne tient pas trois leçons - or Agathe déteste les menteurs! Choisie pour représenter la Seine-Saint-Denis, Agathe s’envole pour l’Islande où se tient le 10ème Congrès International des Maîtres-Nageurs. Morsure d’amour oblige, Samir n’a d’autre choix que de s’envoler à son tour...",4.188,https://media.themoviedb.org/t/p/original/g4lmmhW5P0zIgBZrjka8HWGcn9z.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Icelandic', 'iso_639_1': 'is', 'name': 'Íslenska'}]",,https://www.youtube.com/watch?v=ec_eqHWJGP0,"['swimming', 'woman director']"
tt4169146,Give Me Liberty,2019,110,"Comedy,Drama",6.7,2251,0.0,565720,['US'],en,"Vic, malchanceux jeune Américain d'origine russe, conduit une camionnette médicalisée pour personnes handicapées à Milwaukee. Alors que des manifestations éclatent, il est déjà très en retard et sur le point d'être licencié. À contrecœur, il accepte cependant de conduire son grand-père et une douzaine de vieux Russes à des funérailles. En chemin, Vic s'arrête dans un quartier afro-américain pour retrouver Tracy, une femme atteinte de la maladie de Charcot, c’est alors que la journée de Vic devient complètement incontrôlable… Inspiré par les expériences de sa propre jeunesse, le réalisateur Kirill Mikhanovsky livre un film hilarant, une comédie touchante et vivifiante.",4.034,https://media.themoviedb.org/t/p/original/y5Bqh7yIBhY3KuWXf9P6KsaRmGe.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",,https://www.youtube.com/watch?v=BwvyD770d6I,"['emigrant', 'disabled person']"
tt4172430,13 Hours: The Secret Soldiers of Benghazi,2016,144,"Action,Drama,History",7.3,164936,50000000.0,300671,['US'],en,"L'histoire vraie des événements survenus le 11 septembre 2012, lorsque des terroristes ont attaqué un camp des Missions Spéciales de l'Armée Américaine et une agence de la CIA voisine à Benghazi, en Libye. Une attaque repoussée par six opérateurs de sécurité, qui ont lutté pendant 13 heures.",72.687,https://media.themoviedb.org/t/p/original/2Thhpd852zt4wFemw95KMNqQPC7.jpg,69411370.0,"[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",6 hommes face à une armée d'assaillants. Leur combat a duré 13 heures. Une histoire vraie.,https://www.youtube.com/watch?v=Vrp5k6vtLHk,"['central intelligence agency (cia)', 'based on novel or book', 'libya', 'assault rifle', 'mercenary', 'heroism', 'biography', 'based on true story', 'explosion', 'american abroad', 'death', 'u.s. ambassador']"
tt4177856,Elliot the Littlest Reindeer,2018,89,"Animation,Comedy,Family",5.0,1286,0.0,455842,"['US', 'CA']",en,"Partez pour le pôle Nord aux côtés d’Elliot, un petit cheval déterminé à accomplir son rêve : gagner sa place parmi les rennes et tirer le traineau du Père Noël !",9.373,https://media.themoviedb.org/t/p/original/kbYPwhzMn0744IduMpQ6FnUuXKV.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Les grands rêveurs rêvent grand.,https://www.youtube.com/watch?v=eVxF6wEgBEI,"['holiday', 'santa claus', 'horse', 'retirement', 'reindeer', 'north pole', 'christmas']"
tt4180560,Otherhood,2019,100,Comedy,6.1,12818,0.0,531509,"['GB', 'US']",en,"Carol, Gillian et Helen, trois amies de longue date, se sentent oubliées et mises à l'écart par leurs fils. Pour renouer les liens avec eux, elles décident d'aller à leur rencontre à New York, mais réalisent en chemin que leurs enfants ne sont pas les seuls à devoir changer. Leur road trip devient alors un voyage intérieur au cours duquel elles vont devoir redéfinir leur rôle de mère, d'amie, d'épouse… et de femme.",8.958,https://media.themoviedb.org/t/p/original/wFzC5SCuPldqJkMBPYS3iESDRsO.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",La vie après la maternité,https://www.youtube.com/watch?v=Bs3sAboKV-M,"['new york city', 'road trip', 'motherhood']"
tt4181158,"Hello, Goodbye and Everything in Between",2022,82,"Comedy,Drama,Romance",5.1,4508,0.0,745376,['US'],en,"Après avoir fait le pacte de rompre avant de partir à l'université, Claire et Aidan entament leur ultime soirée en tant que couple. Lors de ce rendez-vous exceptionnel, ils retracent les étapes de leur relation, de leur première rencontre et leur premier baiser à leur première dispute. Mais peu à peu, leur quête de réponses les amène à un tournant décisif : ne devraient-ils pas rester ensemble plutôt que de se dire définitivement adieu ? Inspirée du best-seller de Jennifer E. Smith, Hello, adieu, et nous au milieu est une charmante comédie romantique des producteurs de la célèbre franchise À tous les garçons.",22.761,https://media.themoviedb.org/t/p/original/tnQlEdaDJJUHQwhmBd2bnafIAz2.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Toute fin est un nouveau commencement.,https://www.youtube.com/watch?v=czzmfnLF87U,['based on novel or book']
